#{"t_start": 1670430589.468036, "env_id": "jss-v1"}
r,l,t,episode_makespan
54.30303,611,1169.270072,2689
68.242424,606,1172.841039,2620
53.89899,606,1173.495296,2691
45.616162,609,1174.148083,2732
69.858586,607,1177.849171,2612
10.060606,607,1178.498165,2908
82.989899,605,1179.145577,2547
59.555556,606,1179.802246,2663
35.313131,607,1183.438059,2783
-27.111111,604,1184.08577,3092
-15.191919,607,1184.736149,3033
19.353535,607,1188.423755,2862
42.585859,610,1189.077022,2747
8.040404,609,1189.728456,2918
-38.222222,610,1193.390378,3147
45.010101,607,1194.043447,2735
-13.171717,604,1194.696452,3023
6.020202,609,1195.3512,2928
33.69697,610,1199.023315,2791
44.606061,608,1199.67697,2737
58.545455,611,1200.334788,2668
14.10101,608,1204.05789,2888
65.010101,607,1204.709424,2636
61.373737,607,1205.363387,2654
19.151515,607,1208.924363,2863
34.30303,612,1209.587336,2788
39.555556,603,1210.236591,2762
37.737374,610,1210.893496,2771
41.777778,610,1214.462045,2751
69.858586,602,1215.125823,2612
55.515152,603,1215.795734,2683
35.313131,605,1219.459799,2783
57.333333,604,1220.107469,2674
58.545455,604,1220.756371,2668
42.585859,602,1221.400832,2747
39.959596,603,1224.940776,2760
58.343434,605,1225.588751,2669
54.505051,607,1226.238751,2688
56.727273,603,1229.771971,2677
53.494949,601,1230.41519,2693
14.10101,609,1231.068219,2888
78.141414,604,1234.674625,2571
39.353535,606,1235.326486,2763
26.020202,603,1235.97236,2829
42.383838,603,1236.617878,2748
30.262626,611,1240.13085,2808
33.69697,605,1240.779481,2791
16.525253,608,1241.430424,2876
8.848485,607,1245.125259,2914
12.080808,613,1245.780993,2898
67.636364,608,1246.431865,2623
49.454545,609,1250.104151,2713
48.040404,605,1250.766695,2720
59.353535,603,1251.413901,2664
52.686869,608,1252.065834,2697
45.212121,606,1255.738625,2734
40.363636,609,1256.394229,2758
13.69697,603,1257.040006,2890
24.808081,613,1260.717174,2835
17.131313,607,1261.369281,2873
43.79798,609,1262.021734,2741
59.151515,608,1262.675288,2665
39.151515,607,1266.283281,2764
46.626263,607,1266.934439,2727
71.070707,610,1267.586904,2606
32.686869,609,1271.361579,2796
30.262626,608,1272.01786,2808
51.272727,610,1272.68079,2704
56.727273,607,1276.295281,2677
70.868687,605,1276.943209,2607
55.111111,612,1277.59822,2685
20.161616,608,1278.249574,2858
28.444444,614,1281.920104,2817
59.959596,611,1282.576891,2661
11.272727,604,1283.225296,2902
38.949495,623,1286.820707,2765
49.454545,609,1287.475082,2713
49.252525,613,1288.136199,2714
47.838384,612,1291.879206,2721
22.181818,622,1292.549658,2848
44.606061,615,1293.213755,2737
50.868687,614,1293.875721,2706
24.20202,622,1297.420264,2838
45.010101,613,1298.080129,2735
12.484848,618,1298.744969,2896
63.393939,615,1302.371682,2644
50.868687,609,1303.028438,2706
38.949495,611,1303.688583,2765
20.969697,610,1307.347597,2854
63.79798,608,1308.002313,2642
53.292929,621,1308.670667,2694
26.828283,621,1309.338315,2825
42.181818,615,1312.888562,2749
-13.373737,616,1313.552427,3024
24.40404,613,1314.212566,2837
48.646465,609,1317.71923,2717
21.575758,624,1318.387784,2851
32.282828,616,1319.050104,2798
6.424242,614,1322.727708,2926
38.949495,614,1323.387798,2765
41.979798,623,1324.060074,2750
22.787879,610,1324.716278,2845
17.939394,612,1328.407129,2869
